,2,4,5,7,8,10,11,12,13,14,15,16,17,18,24,26,28,30,31,41,43,44,46,47,49,50,51,52,53,54,58,60,62,63,77,85,251,252,253,254,255,1000,1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
47,0.438573,0.481690,0.525519,0.729693,0.707397,0.548009,0.398993,0.434968,0.478272,0.573574,0.812194,0.744040,0.569761,0.514978,0.573121,0.444645,0.586200,0.459261,0.509565,0.539088,0.534461,0.671389,0.924020,1.000000,0.596826,0.445321,0.529499,0.559377,0.701566,0.613267,0.482366,0.641431,0.568450,0.550688,0.539564,0.550962,0.583780,0.486461,0.417908,0.372969,0.354575,0.512009,0.418389,0.299455,0.190439,0.437514,0.585213,0.522845,0.593546,0.413712,0.483939,0.580726,0.564088,0.305644,0.683769,0.299176,0.412653,0.611511,0.324989,0.254834,0.197464,0.211141,0.628843,0.285780,0.410328,0.262710,0.489124,0.283468,0.152294,0.190252,0.390943,0.377960,0.330304,0.141571,0.401619,0.420518,0.396481,0.592799,0.635254,0.309430,0.273647,0.444437,0.613851,0.626426,0.814279,0.561146,0.708554,0.617863,0.723772,0.381743,0.782654,0.324682,0.634712,0.755796,0.346387,0.386141,0.298599,0.326688,0.695333,0.407499,0.425494,0.369918,0.531135,0.294689,0.221925,0.211689,0.455438,0.557097,0.488967,0.167907,0.507843,0.579931,0.520728
49,0.730632,0.817353,0.673605,0.607456,0.543886,0.845420,0.746650,0.719794,0.763426,0.889653,0.687719,0.741770,0.718712,0.703992,0.922162,0.744374,0.815880,0.701670,0.834537,0.870783,0.931110,0.804727,0.655233,0.596826,1.000000,0.815012,0.836001,0.880024,0.834258,0.795835,0.789451,0.898239,0.812841,0.946522,0.828835,0.791991,0.851760,0.856611,0.816407,0.767508,0.711020,0.748844,0.540494,0.692546,0.555391,0.831552,0.586912,0.645818,0.616925,0.512728,0.547152,0.768710,0.478589,0.576374,0.638359,0.582325,0.530661,0.703268,0.640884,0.563704,0.475107,0.515453,0.577920,0.571338,0.767020,0.587769,0.658171,0.626429,0.498738,0.588139,0.552921,0.573661,0.540189,0.448214,0.564410,0.636942,0.666354,0.854365,0.699412,0.706385,0.640198,0.843711,0.607312,0.723171,0.730678,0.620488,0.673986,0.807711,0.546411,0.641639,0.685446,0.608123,0.676404,0.806151,0.669820,0.687287,0.558344,0.617742,0.615508,0.690429,0.790369,0.698482,0.693257,0.640513,0.560925,0.610311,0.601580,0.716699,0.685531,0.467023,0.645835,0.789261,0.795388
50,0.659756,0.752951,0.592344,0.465614,0.394351,0.741252,0.801060,0.714502,0.737082,0.818165,0.544917,0.623607,0.624100,0.667598,0.783741,0.802863,0.729717,0.681530,0.770692,0.797675,0.850231,0.739396,0.510476,0.445321,0.815012,1.000000,0.888589,0.881384,0.733268,0.783348,0.884927,0.796707,0.831265,0.866733,0.746761,0.796259,0.690108,0.771621,0.832297,0.873614,0.861681,0.719163,0.429656,0.808781,0.592425,0.854886,0.409152,0.613452,0.490959,0.367698,0.458039,0.605604,0.305289,0.667159,0.462057,0.713430,0.454113,0.592692,0.575496,0.598773,0.563559,0.587962,0.397548,0.514766,0.708942,0.564602,0.508424,0.777303,0.618971,0.696854,0.415975,0.528737,0.448421,0.605886,0.582155,0.562230,0.655855,0.837954,0.596821,0.844669,0.726957,0.869807,0.428631,0.709441,0.599861,0.480156,0.602293,0.634661,0.371893,0.780812,0.502787,0.753850,0.624351,0.684651,0.611680,0.796154,0.710501,0.763657,0.432081,0.656329,0.735513,0.710567,0.539594,0.812841,0.741657,0.748684,0.465317,0.712841,0.615844,0.637116,0.701933,0.731871,0.842525
51,0.606981,0.703070,0.576936,0.505942,0.434000,0.717219,0.720423,0.660281,0.692852,0.816003,0.603327,0.677306,0.617543,0.651793,0.774589,0.754139,0.726495,0.642035,0.730250,0.823601,0.843793,0.844437,0.591913,0.529499,0.836001,0.888589,1.000000,0.953346,0.827183,0.874351,0.868365,0.849328,0.939561,0.864921,0.720241,0.807500,0.689107,0.731354,0.753936,0.767357,0.768731,0.695149,0.401793,0.698306,0.492757,0.775895,0.429304,0.614138,0.498137,0.350449,0.448226,0.604785,0.325300,0.609380,0.489504,0.661742,0.426695,0.599570,0.522522,0.514463,0.491649,0.503949,0.423159,0.446886,0.652036,0.483854,0.498927,0.690452,0.520906,0.586438,0.394904,0.483452,0.399103,0.538305,0.561510,0.518025,0.597722,0.910683,0.680254,0.735375,0.677507,0.793232,0.459934,0.794081,0.694858,0.527871,0.712483,0.652396,0.438697,0.783100,0.558659,0.714997,0.731797,0.773669,0.568793,0.815628,0.718372,0.769988,0.477672,0.663279,0.688523,0.697255,0.548544,0.731188,0.689590,0.649679,0.476176,0.813199,0.659263,0.585241,0.773290,0.810884,0.935225
52,0.645225,0.740484,0.616072,0.546523,0.475478,0.759878,0.740028,0.689647,0.725851,0.856765,0.640968,0.713194,0.658251,0.683190,0.818561,0.769679,0.766900,0.672843,0.768595,0.841637,0.875840,0.855361,0.622730,0.559377,0.880024,0.881384,0.953346,1.000000,0.851671,0.878762,0.868107,0.891337,0.922208,0.904246,0.760953,0.828901,0.732034,0.765572,0.775569,0.775176,0.763448,0.726988,0.445510,0.701833,0.511558,0.799479,0.472520,0.641242,0.541463,0.395240,0.487454,0.648935,0.371288,0.613939,0.535124,0.651686,0.465576,0.641166,0.550465,0.536125,0.498253,0.516705,0.467850,0.481616,0.681907,0.513404,0.539682,0.681723,0.521704,0.588186,0.435174,0.518417,0.439723,0.520689,0.579232,0.557588,0.627767,0.933997,0.689179,0.731096,0.662581,0.815512,0.499711,0.796065,0.717733,0.550973,0.714253,0.693266,0.470941,0.751566,0.597900,0.695802,0.724731,0.801508,0.591197,0.776194,0.674768,0.724613,0.517071,0.666373,0.714059,0.693472,0.584460,0.712998,0.652734,0.637733,0.505586,0.791959,0.664086,0.558028,0.751075,0.811430,0.899007
53,0.586768,0.668984,0.607075,0.629859,0.563390,0.716566,0.629179,0.615907,0.659414,0.797480,0.744371,0.793121,0.656924,0.653503,0.772531,0.674193,0.745037,0.617752,0.701267,0.786031,0.787110,0.949649,0.760663,0.701566,0.834258,0.733268,0.827183,0.851671,1.000000,0.882078,0.753422,0.888301,0.863160,0.808806,0.712838,0.775655,0.721948,0.691648,0.660302,0.637529,0.626199,0.680012,0.441191,0.562341,0.398308,0.682222,0.528000,0.632765,0.577426,0.406628,0.498501,0.657741,0.438645,0.519662,0.604404,0.544976,0.455049,0.662696,0.484982,0.440002,0.399953,0.412973,0.535727,0.416348,0.602759,0.427924,0.543208,0.549270,0.393946,0.448921,0.431054,0.477996,0.404788,0.399826,0.539999,0.520100,0.558417,0.874152,0.760515,0.586021,0.545711,0.695400,0.563634,0.835064,0.863069,0.603628,0.831924,0.714775,0.582068,0.654272,0.698535,0.586432,0.805233,0.944566,0.524947,0.675817,0.579049,0.618671,0.603496,0.617843,0.633617,0.612887,0.599495,0.575153,0.519193,0.493287,0.519118,0.804420,0.663428,0.438831,0.736653,0.818920,0.815819
54,0.574340,0.662945,0.609688,0.583774,0.509706,0.700472,0.675012,0.650155,0.685278,0.808685,0.688131,0.765055,0.652477,0.688608,0.742230,0.743057,0.749083,0.652148,0.703041,0.739508,0.763961,0.904943,0.680513,0.613267,0.795835,0.783348,0.874351,0.878762,0.882078,1.000000,0.838986,0.875996,0.922143,0.800296,0.710944,0.845225,0.657409,0.662102,0.664440,0.674803,0.701083,0.714998,0.410945,0.606563,0.416734,0.696405,0.431018,0.677095,0.547659,0.339514,0.495708,0.585601,0.356204,0.607145,0.521585,0.648218,0.455475,0.647862,0.441315,0.481091,0.480832,0.476916,0.442301,0.396977,0.574379,0.422739,0.464899,0.634858,0.467706,0.488275,0.357203,0.493451,0.373947,0.504000,0.608993,0.512624,0.588480,0.931490,0.666513,0.629665,0.552578,0.707300,0.457399,0.916506,0.758596,0.496735,0.778429,0.627719,0.465071,0.765489,0.589180,0.694918,0.756177,0.843715,0.477690,0.712029,0.675332,0.687830,0.493195,0.566665,0.600254,0.585115,0.508447,0.663102,0.598820,0.533680,0.424953,0.793903,0.590802,0.547000,0.842598,0.760861,0.848333
58,0.650081,0.738700,0.648268,0.524526,0.449175,0.746477,0.811953,0.755099,0.775769,0.847193,0.600168,0.689387,0.677751,0.744584,0.766967,0.874958,0.778708,0.739414,0.775284,0.724072,0.787295,0.761055,0.554071,0.482366,0.789451,0.884927,0.868365,0.868107,0.753422,0.838986,1.000000,0.828076,0.844530,0.828747,0.766947,0.893222,0.658309,0.712780,0.757771,0.805045,0.859878,0.786000,0.449841,0.749660,0.548204,0.798067,0.390674,0.708243,0.541860,0.352311,0.520907,0.581624,0.317008,0.740446,0.475275,0.782215,0.505254,0.649598,0.498001,0.615139,0.619972,0.621766,0.395179,0.483399,0.640378,0.527232,0.466476,0.793435,0.627375,0.631004,0.372039,0.572982,0.437046,0.642457,0.680441,0.581489,0.692869,0.879229,0.559158,0.761277,0.613200,0.802073,0.401850,0.787253,0.618094,0.424503,0.622240,0.599859,0.359708,0.833966,0.502129,0.816804,0.619056,0.712959,0.521075,0.724044,0.715867,0.721656,0.418240,0.558274,0.652410,0.603018,0.486151,0.811669,0.696304,0.656217,0.397793,0.691515,0.538330,0.666456,0.775450,0.682931,0.809743
60,0.686447,0.770659,0.700103,0.655167,0.583806,0.816571,0.736455,0.727187,0.770550,0.908577,0.746172,0.818119,0.747190,0.751982,0.859540,0.775833,0.847737,0.725647,0.808086,0.793061,0.842782,0.860782,0.709627,0.641431,0.898239,0.796707,0.849328,0.891337,0.888301,0.875996,0.828076,1.000000,0.854710,0.883754,0.819225,0.864273,0.775823,0.765462,0.743309,0.724255,0.711087,0.785952,0.524450,0.651236,0.498623,0.773927,0.541067,0.714487,0.642603,0.462654,0.579220,0.706731,0.463230,0.614100,0.627789,0.622322,0.546787,0.739587,0.544615,0.551470,0.500725,0.521021,0.549825,0.509553,0.676249,0.525714,0.582925,0.634542,0.493800,0.536080,0.477441,0.581750,0.492941,0.474082,0.627088,0.620211,0.669169,0.920637,0.676139,0.661603,0.570651,0.781396,0.557558,0.816762,0.768484,0.558935,0.722669,0.737257,0.527953,0.687763,0.672482,0.649063,0.701524,0.863909,0.568470,0.669048,0.587626,0.620929,0.583821,0.607316,0.691804,0.617896,0.612207,0.646869,0.554826,0.556776,0.516529,0.730888,0.620264,0.495420,0.723577,0.761274,0.802320
62,0.572594,0.666880,0.569116,0.526133,0.453752,0.692241,0.679862,0.633080,0.667627,0.797141,0.630978,0.703247,0.611980,0.645617,0.747735,0.729577,0.717277,0.623377,0.699268,0.792214,0.802560,0.892517,0.630506,0.568450,0.812841,0.831265,0.939561,0.922208,0.863160,0.922143,0.844530,0.854710,1.000000,0.827549,0.696965,0.807112,0.666111,0.688993,0.700250,0.711111,0.724322,0.681961,0.384545,0.642159,0.439768,0.724767,0.423407,0.620259,0.500647,0.330552,0.446548,0.585978,0.327029,0.588772,0.493138,0.642256,0.415607,0.601142,0.476434,0.476232,0.465479,0.469325,0.423320,0.405223,0.605131,0.437087,0.474947,0.651431,0.478438,0.528334,0.367334,0.463418,0.367703,0.511771,0.560541,0.493144,0.570058,0.922754,0.696554,0.676654,0.625576,0.740575,0.456747,0.844892,0.734211,0.524692,0.764793,0.637404,0.456336,0.778713,0.571808,0.698062,0.773824,0.810296,0.522896,0.787640,0.712563,0.749865,0.483838,0.630605,0.640959,0.654997,0.528519,0.691186,0.652748,0.590839,0.455224,0.842412,0.645874,0.563183,0.814954,0.813596,0.925930
63,0.731692,0.825760,0.664477,0.570665,0.504423,0.837822,0.783910,0.738821,0.778016,0.897559,0.648578,0.712548,0.705367,0.708854,0.904568,0.778137,0.809097,0.714063,0.843487,0.866941,0.949636,0.790081,0.612002,0.550688,0.946522,0.866733,0.864921,0.904246,0.808806,0.800296,0.828747,0.883754,0.827549,1.000000,0.828417,0.809320,0.815969,0.859673,0.851280,0.816674,0.761792,0.758709,0.521955,0.740729,0.584569,0.871093,0.540279,0.647863,0.589867,0.481764,0.532801,0.731107,0.433807,0.612487,0.591632,0.625074,0.522005,0.682462,0.639310,0.591145,0.511177,0.550106,0.529886,0.573712,0.773485,0.600977,0.625147,0.676101,0.543947,0.633059,0.524779,0.576727,0.529885,0.496524,0.580142,0.632810,0.682432,0.866189,0.669310,0.757077,0.673542,0.885672,0.558557,0.723310,0.690839,0.581438,0.651414,0.763108,0.494283,0.681034,0.631981,0.652089,0.660030,0.772118,0.669193,0.719678,0.598284,0.656840,0.563272,0.689739,0.797291,0.712813,0.656044,0.692225,0.610593,0.658416,0.568764,0.716931,0.669883,0.515742,0.662635,0.777856,0.816541
77,0.857142,0.917389,0.827670,0.662805,0.600533,0.960146,0.835048,0.870788,0.915994,0.899396,0.693037,0.753664,0.859305,0.838918,0.893290,0.817250,0.926498,0.857520,0.958410,0.709515,0.796624,0.680303,0.604979,0.539564,0.828835,0.746761,0.720241,0.760953,0.712838,0.710944,0.766947,0.819225,0.696965,0.828417,1.000000,0.814541,0.813352,0.822142,0.798460,0.765440,0.725253,0.882760,0.677427,0.712625,0.638868,0.832216,0.575300,0.758355,0.731768,0.578015,0.694534,0.769302,0.522116,0.670838,0.662881,0.627349,0.692773,0.820484,0.629195,0.704902,0.592315,0.643417,0.584287,0.672728,0.761444,0.684619,0.651499,0.662055,0.584831,0.614873,0.569819,0.744705,0.658045,0.489799,0.683870,0.795820,0.828216,0.767937,0.536579,0.687268,0.536033,0.819259,0.557584,0.663929,0.618276,0.489653,0.545676,0.737555,0.458985,0.602187,0.623633,0.617725,0.526040,0.703305,0.612892,0.558957,0.485925,0.516322,0.559985,0.545445,0.733881,0.564233,0.625004,0.640968,0.501945,0.576475,0.513644,0.563765,0.522848,0.473002,0.583189,0.619343,0.660557
85,0.678622,0.755617,0.733767,0.623382,0.547241,0.786741,0.797567,0.794242,0.821633,0.884113,0.689960,0.782499,0.765266,0.831473,0.786409,0.882260,0.856071,0.800704,0.803288,0.688593,0.759135,0.768768,0.625850,0.550962,0.791991,0.796259,0.807500,0.828901,0.775655,0.845225,0.893222,0.864273,0.807112,0.809320,0.814541,1.000000,0.680735,0.701440,0.717434,0.740356,0.780534,0.860339,0.518023,0.683734,0.522884,0.762451,0.439378,0.804980,0.635570,0.402515,0.613724,0.617625,0.391736,0.741071,0.547076,0.742312,0.585484,0.743935,0.480597,0.624302,0.621228,0.621387,0.457048,0.497953,0.623403,0.526876,0.491649,0.725492,0.587797,0.565726,0.397330,0.636182,0.476756,0.585403,0.748078,0.636178,0.734189,0.874951,0.549380,0.679220,0.526545,0.760406,0.440865,0.818756,0.655618,0.425136,0.634478,0.623207,0.401820,0.757742,0.554788,0.753347,0.606828,0.753681,0.490821,0.634039,0.627488,0.623777,0.465467,0.506833,0.623338,0.537119,0.498511,0.722004,0.590725,0.566608,0.397594,0.652101,0.502033,0.592693,0.758648,0.650516,0.748029
251,0.789090,0.828668,0.685743,0.627513,0.582074,0.851973,0.688727,0.691066,0.732236,0.794622,0.674093,0.694505,0.725335,0.662347,0.888846,0.654281,0.775788,0.672860,0.815761,0.789362,0.827886,0.680135,0.627970,0.583780,0.851760,0.690108,0.689107,0.732034,0.721948,0.657409,0.658309,0.775823,0.666111,0.815969,0.813352,0.680735,1.000000,0.877450,0.779689,0.694562,0.608290,0.700110,0.634180,0.632849,0.577630,0.776385,0.715544,0.593298,0.662773,0.654275,0.577176,0.912575,0.592499,0.494745,0.734038,0.473014,0.572840,0.713826,0.731860,0.558252,0.415589,0.478728,0.694471,0.663126,0.822588,0.652411,0.804313,0.528868,0.441618,0.552712,0.699251,0.599739,0.650116,0.343283,0.501932,0.695999,0.658890,0.711741,0.646955,0.630379,0.575423,0.779061,0.719727,0.594927,0.669199,0.662980,0.573243,0.917282,0.598832,0.500445,0.741463,0.483580,0.571146,0.717797,0.734472,0.560931,0.414831,0.481524,0.704636,0.665755,0.820157,0.652139,0.810134,0.528654,0.438711,0.544159,0.698866,0.591477,0.654424,0.345363,0.503340,0.691367,0.653365
252,0.812762,0.877468,0.659656,0.538404,0.484607,0.852104,0.767472,0.731408,0.763929,0.811545,0.589063,0.634254,0.691633,0.663993,0.892435,0.709037,0.763475,0.694563,0.850714,0.817836,0.881131,0.662986,0.539098,0.486461,0.856611,0.771621,0.731354,0.765572,0.691648,0.662102,0.712780,0.765462,0.688993,0.859673,0.822142,0.701440,0.877450,1.000000,0.898657,0.805010,0.700118,0.714369,0.588095,0.748127,0.671804,0.881508,0.602980,0.585078,0.592768,0.581703,0.534952,0.805961,0.481400,0.556703,0.617733,0.544537,0.546052,0.662274,0.775418,0.624445,0.483219,0.551327,0.576423,0.693300,0.910112,0.713411,0.730192,0.621757,0.538335,0.672453,0.643800,0.603512,0.635922,0.432441,0.519778,0.690139,0.695057,0.727831,0.607332,0.746659,0.671979,0.884995,0.608318,0.588663,0.601690,0.597914,0.536004,0.809429,0.489243,0.561428,0.624972,0.555153,0.549432,0.667712,0.784736,0.627587,0.483913,0.554828,0.586517,0.701210,0.910384,0.717064,0.735125,0.623002,0.536068,0.664275,0.645766,0.600195,0.652010,0.433138,0.523632,0.692035,0.691209
253,0.783672,0.857570,0.632984,0.476692,0.416361,0.810640,0.826439,0.752374,0.773223,0.802457,0.530333,0.592002,0.658421,0.663929,0.837533,0.754804,0.740448,0.704895,0.837820,0.790664,0.862796,0.643572,0.477170,0.417908,0.816407,0.832297,0.753936,0.775569,0.660302,0.664440,0.757771,0.743309,0.700250,0.851280,0.798460,0.717434,0.779689,0.898657,1.000000,0.901844,0.784160,0.719449,0.535467,0.847574,0.721498,0.952087,0.502331,0.584760,0.537886,0.499067,0.501755,0.707800,0.389661,0.617853,0.527381,0.616804,0.519390,0.619935,0.733328,0.669250,0.547514,0.612742,0.478670,0.670634,0.869470,0.717891,0.634996,0.709334,0.623643,0.764266,0.558741,0.596912,0.590143,0.520476,0.544084,0.662506,0.712132,0.732309,0.558069,0.846563,0.723375,0.954784,0.507523,0.589382,0.548055,0.518871,0.506470,0.711036,0.397905,0.621491,0.534303,0.627050,0.526330,0.625454,0.746321,0.671650,0.548898,0.615122,0.488363,0.680470,0.871762,0.724369,0.639369,0.711624,0.621580,0.757539,0.560925,0.597735,0.613092,0.520101,0.549304,0.668647,0.710154
254,0.730443,0.805209,0.613183,0.437660,0.371403,0.761308,0.866925,0.762742,0.771742,0.786075,0.494057,0.569063,0.633480,0.671126,0.777221,0.802579,0.720486,0.713486,0.802621,0.738874,0.810494,0.631603,0.438190,0.372969,0.767508,0.873614,0.767357,0.775176,0.637529,0.674803,0.805045,0.724255,0.711111,0.816674,0.765440,0.740356,0.694562,0.805010,0.901844,1.000000,0.875140,0.726204,0.483770,0.923661,0.717792,0.916756,0.412992,0.599154,0.498319,0.416046,0.480594,0.620738,0.313328,0.688314,0.455291,0.702131,0.498028,0.590794,0.645993,0.694778,0.615441,0.667253,0.396270,0.613683,0.775901,0.675404,0.539327,0.804010,0.700858,0.810227,0.464738,0.587469,0.528831,0.616614,0.582598,0.626125,0.718144,0.737797,0.509881,0.921812,0.721840,0.914255,0.417678,0.605197,0.510348,0.438740,0.489923,0.624335,0.322166,0.692123,0.462198,0.712092,0.509515,0.596664,0.659936,0.697703,0.618417,0.668383,0.405689,0.624464,0.778127,0.684608,0.543912,0.807120,0.700087,0.808480,0.466789,0.593830,0.556730,0.616018,0.589577,0.636514,0.720256
255,0.657366,0.731824,0.604123,0.425199,0.353040,0.705322,0.859576,0.760571,0.759533,0.764655,0.483990,0.571380,0.620089,0.693508,0.710749,0.857758,0.706709,0.723553,0.750251,0.666118,0.736058,0.631255,0.425731,0.354575,0.711020,0.861681,0.768731,0.763448,0.626199,0.701083,0.859878,0.711087,0.724322,0.761792,0.725253,0.780534,0.608290,0.700118,0.784160,0.875140,1.000000,0.739904,0.432262,0.860965,0.644385,0.816702,0.328076,0.641047,0.476337,0.328331,0.476619,0.534012,0.249260,0.782584,0.396887,0.824043,0.485220,0.578275,0.522912,0.689240,0.691254,0.707090,0.323597,0.523701,0.657273,0.586920,0.436161,0.912886,0.750755,0.753160,0.357322,0.576944,0.450705,0.728603,0.651288,0.581216,0.711355,0.748419,0.461218,0.857457,0.648787,0.813141,0.331648,0.648718,0.490421,0.352792,0.491403,0.538120,0.258409,0.789208,0.403645,0.834527,0.501689,0.584151,0.536569,0.692929,0.696269,0.705159,0.332432,0.533671,0.658817,0.597175,0.441278,0.914163,0.752214,0.757587,0.358552,0.589427,0.480872,0.730027,0.660120,0.594727,0.718949
1000,0.775659,0.817095,0.857137,0.662406,0.594124,0.843255,0.836957,0.907930,0.929038,0.855964,0.683766,0.761034,0.871438,0.943778,0.790524,0.874942,0.910649,0.935122,0.860766,0.627379,0.714691,0.656927,0.584165,0.512009,0.748844,0.719163,0.695149,0.726988,0.680012,0.714998,0.786000,0.785952,0.681961,0.758709,0.882760,0.860339,0.700110,0.714369,0.719449,0.726204,0.739904,1.000000,0.641843,0.685055,0.595748,0.763749,0.480470,0.862441,0.728690,0.492899,0.730683,0.660048,0.459622,0.760101,0.595407,0.700277,0.718657,0.829340,0.520255,0.727423,0.674229,0.699018,0.503348,0.599447,0.655482,0.619118,0.539559,0.698546,0.623199,0.582622,0.462418,0.775685,0.592516,0.553784,0.800639,0.765993,0.860616,0.756534,0.466998,0.653417,0.470421,0.749254,0.458888,0.691505,0.579260,0.389778,0.524087,0.629572,0.381039,0.641477,0.548239,0.676074,0.492210,0.671914,0.503075,0.526605,0.508229,0.509262,0.472676,0.452934,0.628778,0.480555,0.511260,0.665562,0.504561,0.537974,0.399216,0.531145,0.434771,0.527308,0.621846,0.557162,0.631514
1001,0.748186,0.669869,0.763032,0.641409,0.635952,0.682253,0.570560,0.659051,0.663801,0.582294,0.570874,0.569383,0.740954,0.649573,0.613760,0.533696,0.656460,0.671346,0.658902,0.436007,0.506496,0.397086,0.459357,0.418389,0.540494,0.429656,0.401793,0.445510,0.441191,0.410945,0.449841,0.524450,0.384545,0.521955,0.677427,0.518023,0.634180,0.588095,0.535467,0.483770,0.432262,0.641843,1.000000,0.458449,0.541295,0.549119,0.613462,0.597740,0.787579,0.761180,0.780824,0.685410,0.673306,0.455199,0.692746,0.363612,0.827433,0.732534,0.539387,0.611844,0.438917,0.512209,0.643808,0.718749,0.587303,0.657662,0.642647,0.391814,0.399691,0.407063,0.637126,0.780635,0.833329,0.242619,0.530802,0.845183,0.693054,0.457269,0.302868,0.412282,0.267019,0.531540,0.535895,0.383411,0.403155,0.344607,0.290325,0.591568,0.383763,0.290605,0.532828,0.327908,0.254896,0.457044,0.469086,0.244468,0.166853,0.195340,0.519773,0.310249,0.527675,0.308899,0.536629,0.349221,0.194909,0.318166,0.426781,0.266604,0.289741,0.193973,0.284325,0.341744,0.346051
1002,0.703334,0.759401,0.575931,0.378859,0.313775,0.705858,0.845182,0.739101,0.734998,0.718715,0.427335,0.503642,0.588278,0.633005,0.709518,0.767857,0.664274,0.685867,0.750679,0.668639,0.736388,0.557898,0.365527,0.299455,0.692546,0.808781,0.698306,0.701833,0.562341,0.606563,0.749660,0.651236,0.642159,0.740729,0.712625,0.683734,0.632849,0.748127,0.847574,0.923661,0.860965,0.685055,0.458449,1.000000,0.761622,0.852614,0.357182,0.560688,0.452468,0.382250,0.448619,0.565393,0.261731,0.692841,0.396352,0.702288,0.476632,0.541310,0.626968,0.720873,0.642191,0.700890,0.338920,0.614488,0.741593,0.688374,0.493896,0.821611,0.756704,0.880199,0.430730,0.575885,0.516613,0.645926,0.563145,0.606009,0.706309,0.667093,0.437378,0.930091,0.703177,0.844645,0.356750,0.540998,0.434301,0.373840,0.416365,0.560354,0.251007,0.659834,0.392039,0.700594,0.437663,0.521616,0.631616,0.651653,0.593496,0.636104,0.339662,0.574357,0.734020,0.641470,0.488725,0.811660,0.700911,0.841390,0.415386,0.526401,0.495260,0.631719,0.536334,0.565448,0.653975
1003,0.733142,0.707899,0.554241,0.325744,0.277629,0.640127,0.721071,0.682761,0.663620,0.583276,0.335197,0.392971,0.546976,0.556006,0.608780,0.616659,0.572236,0.630887,0.672618,0.516351,0.587313,0.378333,0.250689,0.190439,0.555391,0.592425,0.492757,0.511558,0.398308,0.416734,0.548204,0.498623,0.439768,0.584569,0.638868,0.522884,0.577630,0.671804,0.721498,0.717792,0.644385,0.595748,0.541295,0.761622,1.000000,0.710553,0.365078,0.472877,0.444007,0.471161,0.458596,0.550141,0.290512,0.575001,0.381983,0.526385,0.521468,0.496476,0.678279,0.778587,0.588992,0.695877,0.341960,0.773543,0.724721,0.861332,0.521926,0.630402,0.699457,0.808829,0.506527,0.620995,0.651021,0.488211,0.477953,0.665343,0.697769,0.482903,0.286280,0.703878,0.541893,0.692072,0.337403,0.354906,0.289802,0.291831,0.236388,0.504372,0.179987,0.433829,0.323853,0.494867,0.249323,0.371246,0.623881,0.429276,0.356292,0.400163,0.298861,0.449961,0.671762,0.499375,0.466406,0.590719,0.472770,0.671980,0.393796,0.323245,0.359858,0.435549,0.324012,0.390820,0.443735
1004,0.794026,0.878266,0.667740,0.505544,0.442321,0.836668,0.867318,0.792247,0.814078,0.840969,0.558845,0.625978,0.693051,0.707766,0.855633,0.802122,0.778878,0.746358,0.870924,0.781030,0.865579,0.665978,0.500335,0.437514,0.831552,0.854886,0.775895,0.799479,0.682222,0.696405,0.798067,0.773927,0.724767,0.871093,0.832216,0.762451,0.776385,0.881508,0.952087,0.916756,0.816702,0.763749,0.549119,0.852614,0.710553,1.000000,0.495478,0.630114,0.565679,0.492323,0.534476,0.703517,0.395378,0.660276,0.537047,0.656431,0.548263,0.653366,0.693747,0.692465,0.583831,0.642705,0.479474,0.659668,0.835223,0.706023,0.616811,0.740066,0.645602,0.752471,0.537420,0.626524,0.588295,0.550638,0.590707,0.681892,0.746461,0.764426,0.554261,0.844491,0.693563,0.975202,0.497718,0.625077,0.564497,0.499870,0.524419,0.703247,0.395847,0.654277,0.539310,0.664029,0.537170,0.648009,0.702123,0.672382,0.569988,0.624870,0.485361,0.649046,0.831300,0.692373,0.617606,0.738061,0.630299,0.740320,0.531715,0.607387,0.591903,0.548061,0.583931,0.667733,0.724631
1005,0.590595,0.575416,0.541564,0.610944,0.618747,0.608411,0.424875,0.462382,0.499277,0.537963,0.607474,0.560326,0.571113,0.465710,0.615106,0.396793,0.559134,0.462160,0.561673,0.546618,0.552348,0.479621,0.583884,0.585213,0.586912,0.409152,0.429304,0.472520,0.528000,0.431018,0.390674,0.541067,0.423407,0.540279,0.575300,0.439378,0.715544,0.602980,0.502331,0.412992,0.328076,0.480470,0.613462,0.357182,0.365078,0.495478,1.000000,0.415964,0.617056,0.769094,0.502285,0.790738,0.798455,0.247937,0.829510,0.208173,0.488044,0.589108,0.588826,0.345079,0.180287,0.248571,0.915325,0.540848,0.588367,0.482672,0.821684,0.252125,0.184362,0.292204,0.772082,0.457684,0.599647,0.070413,0.304783,0.561624,0.451051,0.466156,0.528656,0.349843,0.327673,0.495969,0.905266,0.389967,0.562327,0.659045,0.430850,0.767400,0.719327,0.234669,0.787108,0.213427,0.411969,0.554176,0.569932,0.305200,0.147829,0.216156,0.858324,0.482447,0.577216,0.432792,0.791135,0.246744,0.157854,0.272335,0.716907,0.386190,0.508247,0.067328,0.275622,0.491093,0.404725
