Edge_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score,PD_Contrib_Mean,HC_Contrib_Mean,Prodromal_Contrib_Mean,Contrastive_Delta_C
cc_central <-> cc_central,0.12835708964726125,-0.011418612660243573,0.11945120582564316,-0.09559226820186359,-0.00589,-0.092695,0.0,0.086806
cc_mid_posterior <-> cc_mid_posterior,0.016562113418742624,-0.0021902015956584363,0.04969325471220366,-0.04407441548352461,-0.001166,-0.017454,0.0,0.016287
right_ventraldc <-> right_ventraldc,0.011259245344573695,9.252694834096529e-05,0.020718630275328935,0.0044658793777670475,-0.000112,0.002168,0.0,-0.002281
cc_posterior <-> cc_posterior,0.007511214832409044,-0.0003411784982622674,0.02040303797844684,-0.016721937752765075,-0.000342,-0.0013,0.0,0.000959
cc_mid_anterior <-> cc_mid_anterior,0.007461478495935488,-0.0008967266920326131,0.025103478823807663,-0.035721197891114435,-0.000613,-0.005944,0.0,0.005331
rh_lateraloccipital <-> rh_lateraloccipital,0.004613690100931161,-5.5191991355450876e-05,0.017482037477299525,-0.0031570667810574124,-7.9e-05,0.0,0.0,-7.9e-05
right_hippocampus <-> right_hippocampus,0.004452928654240856,-0.00013364076751505797,0.01917034065704272,-0.006971221857434391,-0.000111,-0.000709,0.0,0.000598
left_cerebellum_cortex <-> left_cerebellum_cortex,0.0035960162837626866,-0.00019204569167238864,0.014245298142788817,-0.013481329413685234,-0.000271,-3.7e-05,0.0,-0.000235
lh_insula <-> lh_insula,0.0030085737157738613,-3.3108175955433745e-05,0.008323150582575147,-0.003977836979950497,0.000125,-0.001525,0.0,0.00165
left_ventraldc <-> left_ventraldc,0.0029039488777462463,-0.00024254749413956417,0.01475318843909532,-0.016440332931252664,-0.000198,-0.001326,0.0,0.001128
rh_temporalpole <-> rh_temporalpole,0.00281682753994754,-0.0004681859929323866,0.013396829317295127,-0.03494749633430068,-0.000473,-0.001749,0.0,0.001276
right_cerebellum_cortex <-> right_cerebellum_cortex,0.002698725416352597,7.492747274486056e-05,0.007203464703699025,0.01040157366088686,0.000182,-0.000658,0.0,0.00084
rh_frontalpole <-> rh_frontalpole,0.0026237620990491196,-0.00022024447146804107,0.012656408364371586,-0.01740180081973583,-0.000104,-0.001874,0.0,0.00177
rh_insula <-> rh_insula,0.0025167926029766095,-0.0001291446282252781,0.009935149938473789,-0.012998746776603672,-3.5e-05,-0.001326,0.0,0.001291
right_cerebellum_white_matter <-> right_cerebellum_white_matter,0.002495467588705515,5.248732762318857e-05,0.007116440365237864,0.007375492686575382,7.7e-05,-1.8e-05,0.0,9.6e-05
cc_anterior <-> cc_anterior,0.0022184683177410886,-0.00017952116080716755,0.01116535303360439,-0.01607839890802142,-8.7e-05,-0.001511,0.0,0.001424
rh_transversetemporal <-> rh_transversetemporal,0.0020824836124055616,-0.0003889607030144903,0.01830861744076809,-0.021244667535720657,-0.000498,-0.000524,0.0,2.6e-05
left_cerebellum_white_matter <-> left_cerebellum_white_matter,0.002080026132127441,-7.49300613118097e-05,0.01101318525051653,-0.006803662298486482,-9.6e-05,-9.9e-05,0.0,3e-06
lh_lateraloccipital <-> lh_lateraloccipital,0.001716691873246483,-0.00017206859270952558,0.015418777948144306,-0.011159670480469544,-0.000247,0.0,0.0,-0.000247
rh_caudalmiddlefrontal <-> rh_caudalmiddlefrontal,0.0016586411367641406,-5.373307625843345e-05,0.009115074676557249,-0.0058949618314163964,7.8e-05,-0.001374,0.0,0.001452
lh_posteriorcingulate <-> lh_posteriorcingulate,0.0016433562007331557,7.648588897667351e-05,0.007431166350027302,0.010292568144529703,0.00011,0.0,0.0,0.00011
rh_precentral <-> rh_precentral,0.0016028455469045747,-0.00013222262709774773,0.007935673805973065,-0.01666178118112844,2e-05,-0.001851,0.0,0.00187
rh_parsorbitalis <-> rh_parsorbitalis,0.001583065696518525,-2.8667301288403953e-05,0.006031055208908242,-0.004753273310005112,-4.1e-05,0.0,0.0,-4.1e-05
fourth_ventricle <-> fourth_ventricle,0.0013969535857207083,-7.356486800203578e-05,0.007325049414357799,-0.010042903933016814,-8.4e-05,-0.000193,0.0,0.00011
rh_supramarginal <-> rh_supramarginal,0.001357710576347644,-0.0001339264227991247,0.009642139554885049,-0.013889685286127192,6.5e-05,-0.002278,0.0,0.002344
rh_superiortemporal <-> rh_superiortemporal,0.0012222969548755817,-6.863110199961322e-05,0.008240667502099567,-0.008328332468067988,5.8e-05,-0.001385,0.0,0.001443
right_thalamus <-> right_thalamus,0.0011148841196604855,-3.9239518984468575e-05,0.002034665299055378,-0.019285396054439737,-5.5e-05,-1.1e-05,0.0,-4.4e-05
lh_parsorbitalis <-> lh_parsorbitalis,0.0009962399685293198,4.407714613955747e-05,0.0032393077852295835,0.013606922525643326,8.4e-05,-0.000183,0.0,0.000267
rh_caudalanteriorcingulate <-> rh_caudalanteriorcingulate,0.0009632468579848444,-7.239320002230847e-05,0.005093875723628844,-0.014211783292762235,3e-05,-0.001188,0.0,0.001218
rh_inferiorparietal <-> rh_inferiorparietal,0.0009495845816642298,0.00012726356831949538,0.0038489542729669797,0.03306436726714381,0.000182,0.0,0.0,0.000182
lh_fusiform <-> lh_fusiform,0.0008796588758404336,-0.00013840998617115985,0.008269969834549223,-0.016736435751986842,-0.000141,-0.000506,0.0,0.000364
right_caudate <-> right_caudate,0.000869534145831392,-7.112299751364783e-05,0.0064622077872048085,-0.011005973468500452,-0.000102,0.0,0.0,-0.000102
lh_frontalpole <-> lh_frontalpole,0.0008169415098839973,5.2581100010442314e-05,0.00427723854584692,0.012293206589899245,7.6e-05,-6e-06,0.0,8.2e-05
rh_middletemporal <-> rh_middletemporal,0.0007593419584218929,-2.919678830921873e-05,0.0044590851993875705,-0.006547693422923272,-4.2e-05,0.0,0.0,-4.2e-05
lh_caudalanteriorcingulate <-> lh_caudalanteriorcingulate,0.0006501052071678728,-0.00015592638539213143,0.004703922600850758,-0.03314809088972287,-0.000137,-0.000764,0.0,0.000627
left_putamen <-> left_putamen,0.0006325212150309862,1.0991026647388935e-05,0.0015520561479778594,0.007081545243228722,1.6e-05,0.0,0.0,1.6e-05
right_lateral_ventricle <-> right_lateral_ventricle,0.0006061804735481962,2.4223634589477424e-05,0.0025386241288369187,0.009541995167525593,3.5e-05,0.0,0.0,3.5e-05
left_thalamus <-> left_thalamus,0.0005267024263460538,5.616500192367182e-05,0.002382920556205255,0.023569718293894763,8e-05,0.0,0.0,8e-05
rh_parstriangularis <-> rh_parstriangularis,0.0005260626907540618,6.249569781989641e-05,0.0030760583569972326,0.020316745457796936,9e-05,0.0,0.0,9e-05
right_amygdala <-> right_amygdala,0.00048129609914597695,8.583537738160701e-08,0.0013512577854340633,6.352210739193667e-05,0.0,0.0,0.0,0.0
rh_bankssts <-> rh_bankssts,0.0004218449830060148,-6.725676994324289e-05,0.0027783383245085238,-0.024207465043153034,-9.6e-05,0.0,0.0,-9.6e-05
rh_pericalcarine <-> rh_pericalcarine,0.0004030134727479018,-3.255238101401494e-05,0.002412591900334193,-0.013492645019265628,1e-06,-0.000419,0.0,0.000419
rh_entorhinal <-> rh_entorhinal,0.00040171601116737485,-1.7212889892693233e-05,0.0013630389743522241,-0.012628225556512739,-2.5e-05,0.0,0.0,-2.5e-05
lh_temporalpole <-> lh_temporalpole,0.00034298224208749174,-8.400338907081418e-05,0.003236544886614243,-0.025954569600607037,-0.00012,0.0,0.0,-0.00012
rh_inferiortemporal <-> rh_inferiortemporal,0.0003397487262920093,-5.625520367960504e-05,0.0027922125241231044,-0.020147106182832598,-8.1e-05,0.0,0.0,-8.1e-05
lh_inferiortemporal <-> lh_inferiortemporal,0.000329907721236404,2.9720735739679374e-07,0.002808630819516657,0.00010581892683876202,0.0,0.0,0.0,0.0
rh_fusiform <-> rh_fusiform,0.0002807492082068707,3.9191163334303225e-06,0.0021507615779935855,0.001822190870258009,6e-06,0.0,0.0,6e-06
right_putamen <-> right_putamen,0.00027627469169513115,-3.1533162022351323e-05,0.0018764920925628886,-0.016804224278420054,-4.5e-05,0.0,0.0,-4.5e-05
rh_rostralmiddlefrontal <-> rh_rostralmiddlefrontal,0.0002698086327716206,5.738659018880865e-06,0.0012193204604961216,0.0047064017547350685,8e-06,0.0,0.0,8e-06
rh_rostralanteriorcingulate <-> rh_rostralanteriorcingulate,0.0002615262533829954,-7.543939518812495e-05,0.0051524478593149535,-0.014641438561547987,-1.8e-05,-0.000799,0.0,0.000782
brain_stem <-> brain_stem,0.0002569494196002316,-6.320826746781173e-06,0.0008478932370099147,-0.007454655756559238,-1e-05,5e-06,0.0,-1.4e-05
left_hippocampus <-> left_hippocampus,0.00022578718636031455,-1.2117627770936445e-05,0.0025158200140519907,-0.004816552669796565,-1.7e-05,0.0,0.0,-1.7e-05
lh_caudalmiddlefrontal <-> lh_caudalmiddlefrontal,0.00018579056595490498,2.9947556823854813e-05,0.0016340227597724942,0.018327390711569577,4.3e-05,-0.0,0.0,4.3e-05
rh_posteriorcingulate <-> rh_posteriorcingulate,0.0001700583016680822,-1.0915333858607033e-05,0.0008395387212318117,-0.013001429914146875,-1.6e-05,0.0,0.0,-1.6e-05
left_lateral_ventricle <-> left_lateral_ventricle,0.00015733944677681513,-9.750499484244357e-06,0.0005275320491879173,-0.01848288586521963,-9e-06,-4.3e-05,0.0,3.3e-05
rh_superiorparietal <-> rh_superiorparietal,0.00015295606580901236,-5.027167589537981e-06,0.0005154735197863188,-0.009752334258177392,-7e-06,0.0,0.0,-7e-06
lh_rostralanteriorcingulate <-> lh_rostralanteriorcingulate,0.00015294038715043317,-4.579281283011451e-05,0.002027592897630804,-0.022584704768188142,-4.6e-05,-0.000175,0.0,0.000129
lh_isthmuscingulate <-> lh_isthmuscingulate,0.00015175925909579916,-6.658214140920603e-06,0.0007622971578899463,-0.00873429308908817,-1e-05,0.0,0.0,-1e-05
rh_isthmuscingulate <-> rh_isthmuscingulate,0.00014107162586312168,-1.196064306109139e-05,0.0008739457816246821,-0.013685638693134541,-1.7e-05,0.0,0.0,-1.7e-05
rh_postcentral <-> rh_postcentral,0.0001339341705658016,2.0196621239966667e-05,0.0016621892477052293,0.0121505416801562,2.9e-05,0.0,0.0,2.9e-05
rh_cuneus <-> rh_cuneus,0.0001283092556821273,-8.965340139490834e-06,0.0006550836067691751,-0.01368558637552054,-1.3e-05,0.0,0.0,-1.3e-05
lh_postcentral <-> rh_rostralanteriorcingulate,0.00012646445827161867,-2.597921517273912e-06,2.6986612527643392e-05,-0.09623138883123762,-1e-06,-2.3e-05,0.0,2.2e-05
lh_transversetemporal <-> lh_transversetemporal,0.00011603529198785846,-2.3610873168773867e-05,0.0016597208083532892,-0.014225724466848647,-3.4e-05,0.0,0.0,-3.4e-05
lh_parstriangularis <-> lh_parstriangularis,0.00010922710770524842,1.3117479641785782e-05,0.0009584740502606606,0.01368565250326124,1.9e-05,0.0,0.0,1.9e-05
lh_lateralorbitofrontal <-> lh_lateralorbitofrontal,0.00010742214735081134,-7.5787591856070675e-06,0.0005537682703496906,-0.013685548154176146,-1.1e-05,0.0,0.0,-1.1e-05
lh_rostralmiddlefrontal <-> lh_rostralmiddlefrontal,9.923060442066372e-05,2.7859825919964785e-06,0.0005776251418496854,0.004823083621739652,4e-06,0.0,0.0,4e-06
lh_caudalmiddlefrontal <-> rh_rostralanteriorcingulate,9.643625994936705e-05,-2.412285876720291e-06,2.6060316545584224e-05,-0.09252998031314211,-1e-06,-2.3e-05,0.0,2.2e-05
rh_parsopercularis <-> rh_parsopercularis,9.051217847549067e-05,2.017246022094948e-05,0.001050942082570374,0.019194462388439762,1.6e-05,0.000111,0.0,-9.5e-05
lh_precentral <-> rh_rostralanteriorcingulate,8.946676909804086e-05,-2.275718751430139e-06,2.7228897632678305e-05,-0.08354665383741433,-1e-06,-2.1e-05,0.0,2.1e-05
lh_postcentral <-> rh_caudalanteriorcingulate,8.272497375929128e-05,-1.0280967366141048e-06,1.4246709784764311e-05,-0.07211318404705122,-1e-06,-8e-06,0.0,7e-06
rh_parahippocampal <-> rh_parahippocampal,8.150197758273071e-05,1.7313577129843158e-06,0.00038187637109375513,0.004533698618323455,2e-06,0.0,0.0,2e-06
lh_precentral <-> rh_caudalanteriorcingulate,8.130093390289485e-05,-1.2301390874904684e-06,1.6983173882719218e-05,-0.07239019008340916,-0.0,-1.1e-05,0.0,1.1e-05
lh_caudalmiddlefrontal <-> rh_caudalanteriorcingulate,7.743582252978978e-05,-1.1780547037631734e-06,1.6405808949788845e-05,-0.07176342678977916,-1e-06,-1e-05,0.0,9e-06
rh_precuneus <-> rh_precuneus,7.359517759151673e-05,-1.8609628388274476e-06,0.00013597769070161823,-0.013684788889538092,-3e-06,0.0,0.0,-3e-06
lh_postcentral <-> lh_rostralanteriorcingulate,6.64598048367705e-05,-1.6304341948165025e-06,3.279761059476835e-05,-0.04969682842664863,-1e-06,-1.4e-05,0.0,1.3e-05
lh_supramarginal <-> rh_rostralanteriorcingulate,6.469627404114587e-05,-1.4965099052041593e-06,2.1609268289742574e-05,-0.06922111725280683,-1e-06,-1.3e-05,0.0,1.2e-05
lh_inferiorparietal <-> lh_inferiorparietal,6.436921148940273e-05,1.2906192536020547e-05,0.000942650564267913,0.013691240543242335,1.8e-05,0.0,0.0,1.8e-05
lh_supramarginal <-> rh_caudalanteriorcingulate,6.38835581977876e-05,-8.166644639341745e-07,1.4155891025348765e-05,-0.05765005974370527,-0.0,-8e-06,0.0,8e-06
lh_rostralmiddlefrontal <-> rh_rostralanteriorcingulate,5.99227207673588e-05,-1.2378695229708954e-06,2.034894648447584e-05,-0.06080223865782049,-0.0,-1.2e-05,0.0,1.2e-05
lh_rostralmiddlefrontal <-> rh_caudalanteriorcingulate,5.748439208774004e-05,-8.008096177731245e-07,1.2549175191324912e-05,-0.06376291480719797,-0.0,-7e-06,0.0,6e-06
lh_parstriangularis <-> rh_caudalanteriorcingulate,5.7249105563134386e-05,-7.497302495782983e-07,1.1913627419041508e-05,-0.06287769847462796,-0.0,-6e-06,0.0,6e-06
lh_frontalpole <-> lh_rostralanteriorcingulate,5.658033795738488e-05,-1.4858989220748004e-06,3.424627191856601e-05,-0.043375967052313176,-1e-06,-1.1e-05,0.0,1e-05
lh_frontalpole <-> rh_rostralanteriorcingulate,5.2899189149718454e-05,-1.1558939973320513e-06,1.882335985108511e-05,-0.061374816096101556,-0.0,-1.1e-05,0.0,1e-05
lh_rostralanteriorcingulate <-> lh_rostralmiddlefrontal,5.233772887110584e-05,-1.4174984083214174e-06,3.408961559815577e-05,-0.04156933688126622,-1e-06,-1.2e-05,0.0,1.1e-05
lh_superiorparietal <-> rh_rostralanteriorcingulate,5.181988042627535e-05,-1.0094183237648967e-06,1.6685104757928962e-05,-0.0604619341058939,-0.0,-1e-05,0.0,1e-05
lh_parsorbitalis <-> rh_rostralanteriorcingulate,5.079986590129927e-05,-1.115366545365235e-06,1.606710002013642e-05,-0.06937610290215576,-0.0,-1e-05,0.0,1e-05
brain_stem <-> lh_lingual,4.388978160884622e-05,1.2580658359807232e-06,2.6633611374294785e-05,0.047218292532013116,1e-06,5e-06,0.0,-4e-06
lh_parsorbitalis <-> rh_caudalanteriorcingulate,4.31099115800695e-05,-6.006498655337095e-07,1.025047260931936e-05,-0.058540175331509826,-0.0,-4e-06,0.0,4e-06
lh_frontalpole <-> lh_postcentral,4.2815039151048196e-05,-1.0022077217331655e-06,2.76388127291921e-05,-0.036247767003572524,-0.0,-9e-06,0.0,9e-06
lh_superiorfrontal <-> rh_caudalanteriorcingulate,4.278466391648787e-05,-5.139523784223474e-07,1.0507159339929415e-05,-0.048867984387293374,-0.0,-4e-06,0.0,4e-06
lh_postcentral <-> rh_frontalpole,4.1856641874300693e-05,-5.797624511315382e-07,2.0590529552483933e-05,-0.028143084849080135,0.0,-8e-06,0.0,8e-06
lh_superiorfrontal <-> rh_rostralanteriorcingulate,3.994225259978858e-05,-8.855906650822955e-07,1.6513238539123424e-05,-0.053596676159180894,-0.0,-1e-05,0.0,9e-06
lh_parsorbitalis <-> lh_rostralanteriorcingulate,3.839542039625141e-05,-1.091621435975884e-06,3.0070671269952237e-05,-0.036289796400465014,-1e-06,-7e-06,0.0,6e-06
cc_mid_anterior <-> lh_postcentral,3.837902912711341e-05,-3.916760930523731e-07,1.16478295362777e-05,-0.03359768572988019,-0.0,-5e-06,0.0,5e-06
lh_parsopercularis <-> rh_caudalanteriorcingulate,3.6455735001557815e-05,-4.68189793668166e-07,8.521570681819707e-06,-0.05487732694588722,-0.0,-4e-06,0.0,3e-06
lh_frontalpole <-> rh_frontalpole,3.446158500920636e-05,-4.243063181314433e-07,1.7094631791975025e-05,-0.0248065157608663,-0.0,-5e-06,0.0,5e-06
left_cerebellum_cortex <-> rh_rostralanteriorcingulate,3.396763865740478e-05,-6.017166248135384e-07,8.545928725352235e-06,-0.07032744709882638,-0.0,-5e-06,0.0,5e-06
lh_lingual <-> rh_pericalcarine,3.24405152381185e-05,1.633390451054728e-06,3.4309677224212974e-05,0.047593409471297414,2e-06,3e-06,0.0,-0.0
lh_lingual <-> lh_pericalcarine,3.235972955040738e-05,1.3542819958567722e-06,3.304999883860936e-05,0.04096436912983688,2e-06,2e-06,0.0,-1e-06
lh_caudalmiddlefrontal <-> lh_rostralanteriorcingulate,3.144173143424568e-05,-7.113967116862788e-07,1.8888604586903544e-05,-0.03764281687650454,-0.0,-7e-06,0.0,6e-06
lh_frontalpole <-> lh_parsorbitalis,3.098158254323018e-05,-8.417052380918427e-07,2.7332936258152097e-05,-0.030783279094281413,-0.0,-7e-06,0.0,7e-06
lh_frontalpole <-> lh_rostralmiddlefrontal,3.0117485593099232e-05,-9.71187381771861e-07,2.8612558076871553e-05,-0.03393083801816542,-0.0,-1e-05,0.0,1e-05
lh_rostralanteriorcingulate <-> lh_supramarginal,2.986507516765046e-05,-9.769480605799107e-07,3.007383869562901e-05,-0.03247418224994854,-0.0,-9e-06,0.0,9e-06
lh_parstriangularis <-> lh_rostralanteriorcingulate,2.9627389334707282e-05,-9.272718494848755e-07,2.6842350037211827e-05,-0.0345322419899885,-0.0,-9e-06,0.0,9e-06
lh_transversetemporal <-> rh_caudalanteriorcingulate,2.865366084951984e-05,-4.928600330206651e-07,1.1101176401374528e-05,-0.04435714232380425,-0.0,-2e-06,0.0,1e-06
fourth_ventricle <-> lh_lingual,2.8630792318532864e-05,7.978144471264577e-07,1.844127810315601e-05,0.043238980121924175,1e-06,2e-06,0.0,-2e-06
lh_lingual <-> lh_lingual,2.8614328009135713e-05,1.3778470295956854e-06,3.426014787755349e-05,0.04020545912199455,2e-06,2e-06,0.0,-1e-06
brain_stem <-> right_cerebellum_white_matter,2.8411353589907597e-05,5.878428268229396e-07,1.3664660808661166e-05,0.042987744635729144,0.0,5e-06,0.0,-5e-06
cc_mid_anterior <-> lh_caudalmiddlefrontal,2.8080791700413373e-05,-5.154507605115799e-07,1.2847251936254974e-05,-0.04009027458333519,-0.0,-4e-06,0.0,4e-06
lh_caudalmiddlefrontal <-> lh_frontalpole,2.7523023569703535e-05,-9.661211947361004e-07,3.0305254904442825e-05,-0.031869143036449,-1e-06,-7e-06,0.0,7e-06
lh_superiorparietal <-> rh_caudalanteriorcingulate,2.7484740587326344e-05,-3.710837180927668e-07,8.579188583020084e-06,-0.04320358256266023,-0.0,-3e-06,0.0,2e-06
lh_inferiorparietal <-> rh_caudalanteriorcingulate,2.7395415819408756e-05,-3.677002938660026e-07,6.89463777400454e-06,-0.053254103386910105,-0.0,-2e-06,0.0,2e-06
lh_lingual <-> right_cerebellum_white_matter,2.7369418299638347e-05,8.031096043925933e-07,1.559853219164029e-05,0.05145324329873423,1e-06,4e-06,0.0,-3e-06
lh_parstriangularis <-> rh_rostralanteriorcingulate,2.6791567087072306e-05,-4.857666516989766e-07,1.315626984951175e-05,-0.03689478168465387,-0.0,-3e-06,0.0,3e-06
cc_mid_anterior <-> lh_rostralmiddlefrontal,2.5787609962882536e-05,-3.355071759856418e-07,1.0346714141264218e-05,-0.03239513724231142,-0.0,-3e-06,0.0,3e-06
lh_rostralanteriorcingulate <-> lh_transversetemporal,2.5746195784408936e-05,-8.614891002787785e-07,2.9217028175212565e-05,-0.029475767947197834,-1e-06,-6e-06,0.0,5e-06
lh_precentral <-> lh_rostralanteriorcingulate,2.5713537035515175e-05,-8.345961253646292e-07,2.4506657476419396e-05,-0.0340420029185202,-0.0,-8e-06,0.0,8e-06
lh_rostralanteriorcingulate <-> rh_frontalpole,2.489114276238993e-05,-6.727905513522846e-07,2.4309445251765817e-05,-0.027664716213188854,-0.0,-7e-06,0.0,6e-06
rh_inferiortemporal <-> rh_rostralanteriorcingulate,2.4585049272508775e-05,-4.3905527385409304e-07,1.0683826943590175e-05,-0.04105688975238752,-0.0,-3e-06,0.0,3e-06
rh_frontalpole <-> rh_supramarginal,2.36709677661797e-05,-3.787172662011611e-07,1.8703067389406288e-05,-0.020238118012419377,-0.0,-5e-06,0.0,5e-06
lh_lateralorbitofrontal <-> rh_rostralanteriorcingulate,2.295700599389737e-05,-6.635142955438527e-07,1.4512627200677571e-05,-0.04568831013667387,-0.0,-5e-06,0.0,5e-06
lh_lingual <-> rh_lingual,2.2684945288892096e-05,1.009792811614699e-06,2.4678091996946478e-05,0.040902019149134494,1e-06,3e-06,0.0,-2e-06
lh_lateralorbitofrontal <-> rh_caudalanteriorcingulate,2.2635819440121565e-05,-4.42155076373464e-07,9.184675145756681e-06,-0.04808816726684655,-0.0,-2e-06,0.0,2e-06
left_accumbens_area <-> lh_lingual,2.2504276944601678e-05,8.025874443236025e-07,2.4116660488913353e-05,0.033265583717746856,1e-06,2e-06,0.0,-1e-06
lh_frontalpole <-> lh_parstriangularis,2.2204710223057136e-05,-7.853154071464937e-07,2.697184944696143e-05,-0.029105321660407243,-0.0,-7e-06,0.0,7e-06
lh_superiortemporal <-> rh_caudalanteriorcingulate,2.2122502074732134e-05,-1.9148247175824794e-07,7.592681893416517e-06,-0.025186174358295944,-0.0,-1e-06,0.0,1e-06
left_cerebellum_white_matter <-> right_cerebellum_white_matter,2.2011816806608136e-05,3.379131966261248e-07,5.962323757169285e-06,0.056579852393381674,0.0,1e-06,0.0,-1e-06
fourth_ventricle <-> right_cerebellum_white_matter,2.1964848042188443e-05,3.73010811288398e-07,8.04500459876478e-06,0.04630795758274285,0.0,2e-06,0.0,-1e-06
lh_parsorbitalis <-> rh_frontalpole,2.1914020355107184e-05,-3.5732766046112036e-07,1.5651775203783533e-05,-0.022815271947895024,0.0,-5e-06,0.0,5e-06
lh_caudalmiddlefrontal <-> rh_frontalpole,2.1806342877933322e-05,-5.108337521728862e-07,1.9549478263656504e-05,-0.026116941632439505,-0.0,-6e-06,0.0,6e-06
cc_mid_anterior <-> lh_precentral,2.173237394225829e-05,-2.9435435273680855e-07,1.0781838780401144e-05,-0.02727564400529963,-0.0,-3e-06,0.0,3e-06
left_cerebellum_cortex <-> right_cerebellum_white_matter,2.1513610610529982e-05,4.523894338827437e-07,7.951978723663526e-06,0.05681871926361878,0.0,3e-06,0.0,-2e-06
lh_lingual <-> lh_rostralanteriorcingulate,2.14148502363492e-05,1.0211047298030331e-06,2.8134568130695238e-05,0.03628070344022754,1e-06,2e-06,0.0,-1e-06
lh_frontalpole <-> rh_caudalanteriorcingulate,2.1213040026203443e-05,-3.49451296598373e-07,7.834531880552025e-06,-0.04454711918052424,-0.0,-2e-06,0.0,1e-06
rh_rostralanteriorcingulate <-> right_cerebellum_cortex,2.1039203153456622e-05,-2.3579939181885568e-07,8.14031178163772e-06,-0.028931333933764465,-0.0,-2e-06,0.0,2e-06
lh_lingual <-> rh_entorhinal,2.098525021367354e-05,9.174980766559368e-07,1.8349208124686864e-05,0.049974817564283465,1e-06,1e-06,0.0,1e-06
lh_parstriangularis <-> rh_frontalpole,2.0821953019256308e-05,-2.754000541224312e-07,1.855343920299205e-05,-0.014835615917444988,0.0,-5e-06,0.0,5e-06
brain_stem <-> rh_pericalcarine,2.0802152031999472e-05,6.879779184362477e-07,1.969596738595847e-05,0.03491216162909454,0.0,5e-06,0.0,-5e-06
lh_lingual <-> right_cerebellum_cortex,2.0717559661367412e-05,5.413401426819056e-07,1.4186304244230532e-05,0.03813246978712151,1e-06,2e-06,0.0,-2e-06
right_cerebellum_cortex <-> right_cerebellum_white_matter,2.052922016476903e-05,3.4383081647843796e-07,1.2043036727620448e-05,0.02852648873876934,0.0,3e-06,0.0,-3e-06
lh_rostralmiddlefrontal <-> rh_frontalpole,2.043674242585088e-05,-3.0908127365102346e-07,1.6921428206358917e-05,-0.0182548849325624,0.0,-5e-06,0.0,5e-06
left_cerebellum_white_matter <-> lh_lingual,1.95354102421395e-05,7.472409403105511e-07,2.1113328772203912e-05,0.03537515078086754,1e-06,1e-06,0.0,0.0
cc_mid_anterior <-> lh_supramarginal,1.9424615976355327e-05,-1.5995952718400035e-07,1.0235111149567773e-05,-0.015613254443876758,0.0,-2e-06,0.0,2e-06
left_cerebellum_cortex <-> lh_lingual,1.9359485909416015e-05,8.509536223159166e-07,2.312684267013608e-05,0.03677915930224509,1e-06,0.0,0.0,1e-06
lh_pericalcarine <-> rh_entorhinal,1.926214542882587e-05,7.189809019089378e-07,1.5033678432608518e-05,0.04779289221913188,1e-06,0.0,0.0,0.0
rh_rostralanteriorcingulate <-> rh_supramarginal,1.9146018365724187e-05,-4.909567226431126e-07,1.4138567180167457e-05,-0.03470010188249336,-1e-06,-1e-06,0.0,1e-06
brain_stem <-> lh_pericalcarine,1.902128119053919e-05,6.61622127753777e-07,1.84012346673958e-05,0.03593578267325191,0.0,5e-06,0.0,-5e-06
left_caudate <-> lh_lingual,1.8951981983536483e-05,9.049160489462594e-07,2.7392266287828296e-05,0.033023401766890004,1e-06,2e-06,0.0,-1e-06
lh_lateraloccipital <-> lh_lingual,1.8771184819370285e-05,7.561609848973318e-07,2.1931138912495287e-05,0.03446316018111095,1e-06,2e-06,0.0,-1e-06
lh_rostralanteriorcingulate <-> rh_lateraloccipital,1.8715324872897148e-05,-4.3171799841368734e-07,2.3166741693420783e-05,-0.018627208436992667,-1e-06,-1e-06,0.0,0.0
lh_bankssts <-> rh_caudalanteriorcingulate,1.844095244082842e-05,-1.4557421971825914e-07,5.483140646899985e-06,-0.026501090919711465,-0.0,-1e-06,0.0,1e-06
lh_frontalpole <-> lh_superiortemporal,1.8333869883555164e-05,-3.804836145963839e-07,2.1531125271790223e-05,-0.01766312621999635,-0.0,-4e-06,0.0,4e-06
lh_paracentral <-> rh_caudalanteriorcingulate,1.8260139318606867e-05,-2.406348323844956e-07,5.047560952597409e-06,-0.047579225369674065,-0.0,-2e-06,0.0,1e-06
brain_stem <-> fourth_ventricle,1.804027918940724e-05,3.845324174401046e-07,1.4770435153609365e-05,0.026016312337475547,0.0,4e-06,0.0,-4e-06
rh_caudalanteriorcingulate <-> rh_paracentral,1.7698923198786155e-05,-2.3163678887636903e-07,6.244012607658146e-06,-0.03703810711745701,-0.0,-1e-06,0.0,1e-06
rh_entorhinal <-> rh_lingual,1.7677337010364897e-05,7.569342118729131e-07,1.3102348436801168e-05,0.05772682258416033,1e-06,0.0,0.0,1e-06
lh_rostralanteriorcingulate <-> rh_supramarginal,1.7421725844835325e-05,-5.358751227180796e-07,2.2684126273250396e-05,-0.023612943554901976,-0.0,-6e-06,0.0,6e-06
lh_postcentral <-> right_amygdala,1.7380412379785508e-05,2.977469533648678e-07,5.70036546729332e-06,0.052141488153471575,0.0,2e-06,0.0,-1e-06
left_cerebellum_white_matter <-> right_cerebellum_cortex,1.7360249142705025e-05,4.067802834139185e-07,1.1673029999625859e-05,0.03481804663918053,0.0,2e-06,0.0,-2e-06
