ROI_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score
striatum_L,0.004080732592543299,-0.00023855409572488842,0.0037572496693064473,-0.0634915115592538
striatum_R,0.004010269539389524,-0.00027207965828885246,0.0037053621855954043,-0.0734284289568965
putamen_L,0.0033392130725375547,7.861508406419787e-05,0.00390747705700741,0.020119090074326707
putamen_R,0.003237063231682274,9.066502085987414e-06,0.003935838941242507,0.0023035696291548256
caudate_L,0.00319856594683749,-0.000667584365884238,0.004899469205641556,-0.13625618925283756
caudate_R,0.003159497332251809,-0.0007064044063158678,0.005128948345260633,-0.13772863001872773
striatum_bilat,0.003013964748507587,-0.00020316444671531096,0.0023239534912365234,-0.08742153113911966
