Edge_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score
left_cerebral_white_matter <-> right_cerebellum_white_matter,3.699849111826373e-08,-1.2335404446126841e-09,1.4693704427248556e-07,-0.007860097342415351
brain_stem <-> lh_supramarginal,3.685641417695741e-08,-7.572803136129397e-10,9.379021141605699e-08,-0.007296259476505736
cc_anterior <-> rh_inferiortemporal,3.684861484474114e-08,-6.453517470729085e-10,3.087083449681463e-08,-0.015790031082512042
lh_isthmuscingulate <-> lh_middletemporal,3.672894855837294e-08,8.963904036019986e-10,4.835499428016975e-08,0.015360988629324753
cc_central <-> rh_insula,3.651241351778825e-08,-7.388517802569419e-10,5.411204897572804e-08,-0.01152438257801839
lh_rostralmiddlefrontal <-> rh_inferiorparietal,3.64602867082195e-08,-1.383410333438092e-09,9.100720935042026e-08,-0.013696154386749582
rh_postcentral <-> rh_rostralanteriorcingulate,3.640928540898904e-08,-7.756058560281513e-10,7.203893331009027e-08,-0.00945411921796351
rh_medialorbitofrontal <-> rh_pericalcarine,3.62571421781413e-08,2.324046251159031e-09,1.6146960315746596e-07,0.013553692365082257
lh_parsorbitalis <-> rh_temporalpole,3.624959569269061e-08,-6.40664765683141e-10,3.8391589818387354e-08,-0.013239175817276157
lh_paracentral <-> right_cerebellum_white_matter,3.617351197941178e-08,3.059820703094552e-11,3.619971762864942e-08,0.0006623029014352876
lh_isthmuscingulate <-> lh_pericalcarine,3.6048682053905996e-08,6.596865998949408e-10,3.251956785725065e-08,0.015514894274318163
cc_mid_anterior <-> lh_inferiorparietal,3.604648094419951e-08,-3.566586269766607e-10,5.509386410937675e-08,-0.0054791435699280315
lh_parsorbitalis <-> lh_precentral,3.5782494377427486e-08,-4.56126982044012e-10,1.6978552482149033e-08,-0.016907022063019084
lh_frontalpole <-> lh_inferiorparietal,3.573333339984989e-08,-6.593735450278511e-10,4.270190882517616e-08,-0.012511378804421266
lh_lateraloccipital <-> rh_paracentral,3.557079435395689e-08,-6.491910820817915e-10,3.552399639138641e-08,-0.014260415023770295
left_accumbens_area <-> lh_parsorbitalis,3.556294963216422e-08,-6.380485619667204e-10,3.9272305203496036e-08,-0.01294943598298398
lh_precentral <-> rh_parsorbitalis,3.548705870749193e-08,-3.5630322836973735e-10,1.216849599185834e-08,-0.0160725034526742
lh_lateraloccipital <-> lh_parsopercularis,3.541969158121584e-08,1.6336533076789185e-09,8.628409501270116e-08,0.01696701108800387
cc_anterior <-> lh_middletemporal,3.4750270556236336e-08,-9.320374880539563e-10,4.4912993530682944e-08,-0.016972986321227873
rh_caudalanteriorcingulate <-> rh_parsopercularis,3.46752526144818e-08,-2.286393576339966e-10,5.799822535011344e-08,-0.0033624312466503975
