ROI_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score
striatum_R,0.0016577699787131746,-0.00035294209360379043,0.007624618978428149,-0.046289740078152765
striatum_L,0.0016508649397431244,-0.00014522716469165086,0.008184267707174004,-0.017744652599501927
putamen_R,0.0015058036842567875,-0.0001864399728354067,0.005670842823438844,-0.03287688441936115
putamen_L,0.001436324109043604,-5.595206136678259e-05,0.005430382999134219,-0.01030350130749343
caudate_L,0.001365945636030923,-0.00014723690944728438,0.00679779188452615,-0.02165948816226022
caudate_R,0.0013637091236065122,-0.00036163794212557953,0.007052052394552278,-0.05128116030353688
striatum_bilat,0.0009785786246335132,-0.0004554418650765585,0.0033999687520243223,-0.13395432686318753
